"","PlotID_New","East_mm","East_sd","North_mm","North_sd"
"5016","P03028_N",524849,0,2828710.1,0
"5017","P03029_C",524805,0,2829050.1,0
"5018","P03029_E",524824.1,0,2829039.1,0
"5019","P03029_N",524809.5,0,2829057.9,0
"5020","P03030_C",524698,0,2828894.1,0
"5021","P03030_E",524705.8,0,2828889.6,0
"5022","P03030_N",524708.5,0,2828912.3,0
"5023","P03031_C",525285,0,2828643.1,0
"5024","P03031_E",525314.4,0,2828626.1,0
"5025","P03031_N",525288.5,0,2828649.2,0
"5026","P03032_C",525415,0,2828719.1,0
"5027","P03032_E",525428,0,2828711.6,0
"5028","P03032_N",525432,0,2828748.6,0
"5029","P03033_C",525292,0,2828489.1,0
"5030","P03033_E",525298.1,0,2828485.6,0
"5031","P03033_N",525307,0,2828515.1,0
"5032","P03034_C",525224,0,2828703.1,0
"5033","P03034_E",525237,0,2828695.6,0
"5034","P03034_N",525237,0,2828725.7,0
"5035","P03035_C",525214,0,2828540.1,0
"5036","P03035_E",525229.6,0,2828531.1,0
"5037","P03035_N",525215.5,0,2828542.7,0
"5038","P03036_C",525360,0,2827967.1,0
"5039","P03036_E",525380.8,0,2827955.1,0
"5040","P03036_N",525371,0,2827986.2,0
"5041","P03037_C",525485,NA,2827932.1,NA
"5042","P03037_E",525512.7,NA,2827916.1,NA
"5043","P03037_N",525501,NA,2827959.9,NA
"5044","P03038_C",525289,NA,2827825.1,NA
"5045","P03038_E",525302,NA,2827817.6,NA
"5046","P03038_N",525292,NA,2827830.3,NA
"5047","P03039_C",525312,0,2828126.1,0
"5048","P03039_E",525326.7,0,2828117.6,0
"5049","P03039_N",525323,0,2828145.2,0
"5050","P03040_C",525286,NA,2827895.1,NA
"5051","P03040_E",525291.2,NA,2827892.1,NA
"5052","P03040_N",525300,NA,2827919.4,NA
"5053","P03041_C",524904,NA,2829973.1,NA
"5054","P03041_E",524906.6,NA,2829971.6,NA
"5055","P03041_N",524915,NA,2829992.2,NA
"5056","P03042_C",525035,0,2830112.1,0
"5057","P03042_E",525065.3,0,2830094.6,0
"5058","P03042_N",525040.5,0,2830121.7,0
"5059","P03043_C",524838,NA,2829820.1,NA
"5060","P03043_E",524858.8,NA,2829808.1,NA
"5061","P03043_N",524842,NA,2829827.1,NA
"5062","P03044_C",524822,NA,2830069.1,NA
"5063","P03044_E",524825.5,NA,2830067.1,NA
"5064","P03044_N",524825,NA,2830074.3,NA
"5065","P03045_C",524828,NA,2830001.1,NA
"5066","P03045_E",524841.9,NA,2829993.1,NA
"5067","P03045_N",524837,NA,2830016.7,NA
"5068","P03046_C",525217,0,2829595.1,0
"5069","P03046_E",525229.1,0,2829588.1,0
"5070","P03046_N",525227,0,2829612.5,0
"5071","P03047_C",525290,0,2829716.1,0
"5072","P03047_E",525293.5,0,2829714.1,0
"5073","P03047_N",525294,0,2829723.1,0
"5074","P03048_C",525194,0,2829443.1,0
"5075","P03048_E",525213.9,0,2829431.6,0
"5076","P03048_N",525199,0,2829451.8,0
"5077","P03049_C",525125,0,2829689.1,0
"5078","P03049_E",525147.5,0,2829676.1,0
"5079","P03049_N",525128.5,0,2829695.2,0
"5080","P03050_C",525138,0,2829478.1,0
"5081","P03050_E",525157.9,0,2829466.6,0
"5082","P03050_N",525147.5,0,2829494.6,0
"5083","P03051_C",525560,0,2829235.1,0
"5084","P03051_E",525574.7,0,2829226.6,0
"5085","P03051_N",525569,0,2829250.7,0
"5086","P03052_C",525699,0,2829341.1,0
"5087","P03052_E",525727.6,0,2829324.6,0
"5088","P03052_N",525712,0,2829363.7,0
"5089","P03053_C",525601,NA,2829075.1,NA
"5090","P03053_E",525630.4,NA,2829058.1,NA
"5091","P03053_N",525615.5,NA,2829100.3,NA
"5092","P03054_C",525522,NA,2829348.1,NA
"5093","P03054_E",525540.2,NA,2829337.6,NA
"5094","P03054_N",525535.5,NA,2829371.5,NA
"5095","P03055_C",525430,0,2829129.1,0
"5096","P03055_E",525440.4,0,2829123.1,0
"5097","P03055_N",525437,0,2829141.3,0
"5098","P03056_C",526018,0,2829412.1,0
"5099","P03056_E",526021.5,0,2829410.1,0
"5100","P03056_N",526025.5,0,2829425.1,0
"5101","P03057_C",526111,0,2829473.1,0
"5102","P03057_E",526114.5,0,2829471.1,0
"5103","P03057_N",526118,0,2829485.3,0
"5104","P03058_C",525967,0,2829227.1,0
"5105","P03058_E",525974.8,0,2829222.6,0
"5106","P03058_N",525972,0,2829235.8,0
"5107","P03059_C",525988,0,2829601.1,0
"5108","P03059_E",525993.2,0,2829598.1,0
"5109","P03059_N",525998.5,0,2829619.3,0
"5110","P03060_C",525864,0,2829433.1,0
"5111","P03060_E",525880.5,0,2829423.6,0
"5112","P03060_N",525870,0,2829443.5,0
"5113","P03061_C",525268,0,2830795.1,0
"5114","P03061_E",525277.5,0,2830789.6,0
"5115","P03061_N",525271,0,2830800.3,0
"5116","P03062_C",525423,0,2830784.1,0
"5117","P03062_E",525433.4,0,2830778.1,0
"5118","P03062_N",525428.5,0,2830793.7,0
"5119","P03063_C",525275,0,2830585.1,0
"5120","P03063_E",525281.1,0,2830581.6,0
"5121","P03063_N",525288,0,2830607.7,0
"5122","P03064_C",525209,0,2830979.1,0
"5123","P03064_E",525214.2,0,2830976.1,0
"5124","P03064_N",525211.5,0,2830983.5,0
"5125","P03065_C",525123,0,2830698.1,0
"5126","P03065_E",525126.5,0,2830696.1,0
"5127","P03065_N",525128.5,0,2830707.7,0
"5128","P03066_C",525649,0,2830451.1,0
"5129","P03066_E",525658.5,0,2830445.6,0
"5130","P03066_N",525661.5,0,2830472.8,0
"5131","P03067_C",525813,0,2830492.1,0
"5132","P03067_E",525818.2,0,2830489.1,0
"5133","P03067_N",525816.5,0,2830498.2,0
"5134","P03068_C",525654,0,2830313.1,0
"5135","P03068_E",525667.9,0,2830305.1,0
"5136","P03068_N",525670.5,0,2830341.7,0
"5137","P03069_C",525625.2,9.00666419934472,2830489.1,5.19615242270663
"5138","P03069_E",525630.4,9.00666419934472,2830486.1,5.19615242270663
"5139","P03069_N",525635.5,0,2830519,0
"5140","P03070_C",525549,NA,2830435.1,NA
"5141","P03070_E",525565.5,NA,2830425.6,NA
"5142","P03070_N",525553,NA,2830442.1,NA
"5143","P03101_C",535509,NA,2880265.2,NA
"5144","P03101_E",535525.9,NA,2880271.3,NA
"5145","P03101_N",535503.2,NA,2880281.1,NA
"5146","P03102_C",535522,NA,2880436.2,NA
"5147","P03102_E",535541.7,NA,2880443.3,NA
"5148","P03102_N",535517.9,NA,2880447.4,NA
"5149","P03103_C",535708,0,2880213.2,0
"5150","P03103_E",535721.2,0,2880217.9,0
"5151","P03103_N",535704.2,0,2880223.5,0
"5152","P03104_C",535385,0,2880264.2,0
"5153","P03104_E",535409.4,0,2880273.1,0
"5154","P03104_N",535379.5,0,2880279.2,0
"5155","P03105_C",535501,0,2880228.2,0
"5156","P03105_E",535523.6,0,2880236.4,0
"5157","P03105_N",535493.8,0,2880247.9,0
"5158","P03106_C",536325,0,2880399.2,0
"5159","P03106_E",536333.5,0,2880402.2,0
"5160","P03106_N",536317.5,0,2880419.8,0
"5161","P03108_C",536520,0,2880283.1,0.141421356369018
"5162","P03108_E",536527.75,0.353553390593274,2880285.95,0.0707106781845092
"5163","P03108_N",536515.95,0.0707106781021911,2880294.2,0.282842712408765
"5164","P03109_C",536256,0,2880487.2,0
"5165","P03109_E",536274.8,0,2880494,0
"5166","P03109_N",536248.8,0,2880506.9,0
"5167","P03110_C",536268,0,2880260.2,0
"5168","P03110_E",536277.4,0,2880263.6,0
"5169","P03110_N",536257.1,0,2880290.2,0
"5170","P03114_C",536631,0,2880274.2,0
"5171","P03114_E",536646,0,2880279.6,0
"5172","P03114_N",536628.6,0,2880280.7,0
"5173","P03116_C",537226,NA,2880771.2,NA
"5174","P03116_E",537231.6,NA,2880773.2,NA
"5175","P03116_N",537220.5,NA,2880786.2,NA
"5176","P03117_C",537262,0,2880894.2,0
"5177","P03117_E",537265.8,0,2880895.5,0
"5178","P03117_N",537250.7,0,2880925.2,0
"5179","P03118_C",537266,0,2880697.2,0
"5180","P03118_E",537297,0,2880708.4,0
"5181","P03118_N",537264.6,0,2880700.9,0
"5182","P03119_C",537170,NA,2880789.2,NA
"5183","P03119_E",537198.2,NA,2880799.4,NA
"5184","P03119_N",537161.8,NA,2880811.7,NA
"5185","P03120_C",537226,0,2880758.2,0
"5186","P03120_E",537235.4,0,2880761.6,0
"5187","P03120_N",537222.2,0,2880768.5,0
"5188","P03121_C",535561,NA,2881068.2,NA
"5189","P03121_E",535586.4,NA,2881077.4,NA
"5190","P03121_N",535550.7,NA,2881096.4,NA
"5191","P03122_C",535652,0,2881257.2,0
"5192","P03122_E",535658.6,0,2881259.6,0
"5193","P03122_N",535648.9,0,2881265.6,0
"5194","P03123_C",535708,0,2881058.2,0
"5195","P03123_E",535734.3,0,2881067.7,0
"5196","P03123_N",535703.9,0,2881069.4,0
"5197","P03124_C",535411,0,2881132.2,0
"5198","P03124_E",535414.8,0,2881133.5,0
"5199","P03124_N",535409.3,0,2881136.9,0
"5200","P03125_C",535576,NA,2880980.2,NA
"5201","P03125_E",535605.1,NA,2880990.8,NA
"5202","P03125_N",535568.5,NA,2881000.8,NA
"5203","P03126_C",535845,0,2881014.2,0
"5204","P03126_E",535872.3,0,2881024.1,0
"5205","P03126_N",535840.6,0,2881026.4,0
"5206","P03127_C",535892,NA,2881216.2,NA
"5207","P03127_E",535908,NA,2881222,NA
"5208","P03127_N",535883.8,NA,2881238.7,NA
"5209","P03128_C",535873,0,2881005.2,0
"5210","P03128_E",535898.4,0,2881014.4,0
"5211","P03128_N",535868.2,0,2881018.3,0
"5212","P03129_C",535729,NA,2881071.2,NA
"5213","P03129_E",535760,NA,2881082.4,NA
"5214","P03129_N",535720.4,NA,2881094.7,NA
"5215","P03130_C",535800,NA,2880989.2,NA
"5216","P03130_E",535808.5,NA,2880992.2,NA
"5217","P03130_N",535797.6,NA,2880995.7,NA
"5218","P03131_C",536210,0,2881320.2,0
"5219","P03131_E",536235.4,0,2881329.4,0
"5220","P03131_N",536205.2,0,2881333.3,0
"5221","P03132_C",536237,NA,2881373.2,NA
"5222","P03132_E",536268.9,NA,2881384.8,NA
"5223","P03132_N",536225.7,NA,2881404.2,NA
"5224","P03133_C",536254,NA,2881219.2,NA
"5225","P03133_E",536266.2,NA,2881223.6,NA
"5226","P03133_N",536245.4,NA,2881242.7,NA
"5227","P03134_C",536117,NA,2881302.2,NA
"5228","P03134_E",536138.6,NA,2881310,NA
"5229","P03134_N",536107.1,NA,2881329.4,NA
"5230","P03135_C",536055,0,2881239.2,0
"5231","P03135_E",536071,0,2881245,0
"5232","P03135_N",536053.3,0,2881243.9,0
"5233","P03136_C",536773,0,2881273.2,0
"5234","P03136_E",536801.2,0,2881283.4,0
"5235","P03136_N",536766.8,0,2881290.1,0
"5236","P03137_C",536796,NA,2881446.2,NA
"5237","P03137_E",536822.3,NA,2881455.7,NA
"5238","P03137_N",536792.9,NA,2881454.6,NA
"5239","P03138_C",536899,0,2881248.1,0.141421356369018
"5240","P03138_E",536930.45,0.636396103084356,2881259.4,0.565685424817529
"5241","P03138_N",536891.25,0.353553390593274,2881268.4,0.565685424817529
"5242","P03139_C",536600,0,2881326.2,0
"5243","P03139_E",536625.4,0,2881335.4,0
"5244","P03139_N",536590.8,0,2881351.5,0
"5245","P03140_C",536732,0,2881153.2,0
"5246","P03140_E",536754.6,0,2881161.4,0
"5247","P03140_N",536730.3,0,2881157.9,0
"5248","P03141_C",535216,NA,2882006.2,NA
"5249","P03141_E",535239.5,NA,2882014.7,NA
"5250","P03141_N",535207.8,NA,2882028.7,NA
"5251","P03142_C",535279,0,2882077.2,0
"5252","P03142_E",535305.3,0,2882086.7,0
"5253","P03142_N",535272.5,0,2882095,0
"5254","P03143_C",535259,NA,2881912.2,NA
"5255","P03143_E",535270.3,NA,2881916.3,NA
"5256","P03143_N",535258,NA,2881915,NA
"5257","P03144_C",535070,0,2882145.2,0
"5258","P03144_E",535076.6,0,2882147.6,0
"5259","P03144_N",535061.8,0,2882167.7,0
"5260","P03145_C",535145,NA,2881920.2,NA
"5261","P03145_E",535174.1,NA,2881930.8,NA
"5262","P03145_N",535134.4,NA,2881949.3,NA
"5263","P03146_C",535602,0,2882528.2,0
"5264","P03146_E",535618.9,0,2882534.3,0
"5265","P03146_N",535596.9,0,2882542.3,0
"5266","P03147_C",535589,NA,2882692.2,NA
"5267","P03147_E",535600.3,NA,2882696.3,NA
"5268","P03147_N",535583.5,NA,2882707.2,NA
"5269","P03148_C",535775,0,2882412.2,0
"5270","P03148_E",535804.1,0,2882422.8,0
"5271","P03148_N",535773.3,0,2882416.9,0
"5272","P03149_C",535510,NA,2882575.2,NA
"5273","P03149_E",535518.5,NA,2882578.2,NA
"5274","P03149_N",535500.1,NA,2882602.4,NA
"5275","P03150_C",535555,0,2882359.2,0
"5276","P03150_E",535580.4,0,2882368.4,0
"5277","P03150_N",535543.7,0,2882390.2,0
"5278","P03151_C",536075,NA,2882554.2,NA
"5279","P03151_E",536087.2,NA,2882558.6,NA
"5280","P03151_N",536065.8,NA,2882579.5,NA
"5281","P03152_C",536166,0,2882594.2,0
"5282","P03152_E",536180.1,0,2882599.3,0
"5283","P03152_N",536154.7,0,2882625.2,0
"5284","P03153_C",536249,NA,2882482.2,NA
"5285","P03153_E",536252.8,NA,2882483.5,NA
"5286","P03153_N",536241.1,NA,2882503.8,NA
"5287","P03154_C",536002,0,2882579.2,0
"5288","P03154_E",536015.2,0,2882583.9,0
"5289","P03154_N",536001,0,2882582,0
"5290","P03155_C",536166,0,2882465.2,0
"5291","P03155_E",536192.3,0,2882474.7,0
"5292","P03155_N",536163.3,0,2882472.7,0
"5293","P03156_C",536556,NA,2882319.2,NA
"5294","P03156_E",536567.3,NA,2882323.3,NA
"5295","P03156_N",536552.6,NA,2882328.6,NA
"5296","P03157_C",536670,NA,2882396.2,NA
"5297","P03157_E",536702.9,NA,2882408.1,NA
"5298","P03157_N",536658.7,NA,2882427.2,NA
"5299","P03158_C",536720,0,2882298.2,0
"5300","P03158_E",536738.8,0,2882305,0
"5301","P03158_N",536713.5,0,2882316,0
"5302","P03159_C",536478,0,2882306.2,0
"5303","P03159_E",536499.6,0,2882314,0
"5304","P03159_N",536474.2,0,2882316.5,0
"5305","P03160_C",536508,0,2882158.2,0
"5306","P03160_E",536516.5,0,2882161.2,0
"5307","P03160_N",536496.7,0,2882189.2,0
"5308","P03161_C",534689,0,2882690.2,0
"5309","P03161_E",534707.8,0,2882697,0
"5310","P03161_N",534679.1,0,2882717.4,0
"5311","P03162_C",534756,0,2882737.2,0
"5312","P03162_E",534786.1,0,2882748.1,0
"5313","P03162_N",534747.8,0,2882759.7,0
"5314","P03163_C",534825,0,2882618.2,0
"5315","P03163_E",534858.8,0,2882630.5,0
"5316","P03163_N",534822.9,0,2882623.8,0
"5317","P03164_C",534573,0,2882727.2,0
"5318","P03164_E",534582.4,0,2882730.6,0
"5319","P03164_N",534566.2,0,2882746,0
"5320","P03165_C",534694,NA,2882632.2,NA
"5321","P03165_E",534711.9,NA,2882638.7,NA
"5322","P03165_N",534692.6,NA,2882635.9,NA
"5323","P03166_C",535289,NA,2883302.2,NA
"5324","P03166_E",535318.1,NA,2883312.8,NA
"5325","P03166_N",535285.9,NA,2883310.6,NA
"5326","P03167_C",535266,NA,2883402.2,NA
"5327","P03167_E",535288.6,NA,2883410.4,NA
"5328","P03167_N",535258.5,NA,2883422.8,NA
"5329","P03168_C",535340,0,2883149.2,0
"5330","P03168_E",535368.2,0,2883159.4,0
"5331","P03168_N",535328.7,0,2883180.2,0
"5332","P03169_C",535246,0,2883382.2,0
"5333","P03169_E",535276.1,0,2883393.1,0
"5334","P03169_N",535245,0,2883385,0
"5335","P03170_C",535320,0,2883136.2,0
"5336","P03170_E",535332.2,0,2883140.6,0
"5337","P03170_N",535316.6,0,2883145.6,0
"5338","P03171_C",535733,0,2883283.2,0
"5339","P03171_E",535763.1,0,2883294.1,0
"5340","P03171_N",535727.5,0,2883298.2,0
"5341","P03172_C",535857,NA,2883306.2,NA
"5342","P03172_E",535860.8,NA,2883307.5,NA
"5343","P03172_N",535848.8,NA,2883328.7,NA
"5344","P03173_C",535897,0,2883163.2,0
"5345","P03173_E",535913,0,2883169,0
"5346","P03173_N",535893.9,0,2883171.6,0
"5347","P03174_C",535701,0,2883308.2,0
"5348","P03174_E",535733.9,0,2883320.1,0
"5349","P03174_N",535698.9,0,2883313.8,0
"5350","P03175_C",535691,NA,2883251.2,NA
"5351","P03175_E",535701.3,NA,2883254.9,NA
"5352","P03175_N",535682.8,NA,2883273.7,NA
"5353","P03176_C",535942,0,2883756.2,0
"5354","P03176_E",535958,0,2883762,0
"5355","P03176_N",535931.1,0,2883786.2,0
"5356","P03177_C",536053,0,2883891.2,0
"5357","P03177_E",536058.6,0,2883893.2,0
"5358","P03177_N",536042.1,0,2883921.2,0
"5359","P03178_C",536042,0,2883753.2,0
"5360","P03178_E",536058,0,2883759,0
"5361","P03178_N",536039.3,0,2883760.7,0
"5362","P03179_C",535924,0,2883803.2,0
"5363","P03179_E",535952.2,0,2883813.4,0
"5364","P03179_N",535918.2,0,2883819.1,0
"5365","P03180_C",535968,0,2883653.2,0
"5366","P03180_E",535989.6,0,2883661,0
"5367","P03180_N",535958.1,0,2883680.4,0
"5368","P03201_C",533495,0,2837004,0
"5369","P03201_E",533504,0,2837001,0
"5370","P03201_N",533498,0,2837012,0
"5371","P03204_C",533514,0,2837124,0
"5372","P03204_E",533522,0,2837120,0
"5373","P03204_N",533518,0,2837131,0
"5374","P03205_C",533350,0,2836927,0
"5375","P03205_E",533376,0,2836916,0
"5376","P03205_N",533357,0,2836945,0
"5377","P03206_C",534090,0,2836712,0
"5378","P03206_E",534103,0,2836708,0
"5379","P03206_N",534096,0,2836725,0
"5380","P03207_C",534151,0,2836719,0
"5381","P03207_E",534158,0,2836717,0
"5382","P03207_N",534153,0,2836726,0
"5383","P03208_C",534127,0,2836598,0
"5384","P03208_E",534155,0,2836586,0
"5385","P03208_N",534129,0,2836609,0
"5386","P03211_C",534055,0,2836334,0
"5387","P03211_E",534060,0,2836331,0
"5388","P03211_N",534060,0,2836345,0
"5389","P03212_C",534132,0,2836358,0
"5390","P03212_E",534150,0,2836350,0
"5391","P03212_N",534142,0,2836380,0
"5392","P03213_C",534066,0,2836244,0
"5393","P03213_E",534080,0,2836237,0
"5394","P03213_N",534078,0,2836269,0
"5395","P03216_C",534679,0,2836164,0
"5396","P03216_E",534684,0,2836162,0
"5397","P03216_N",534683,0,2836172,0
"5398","P03217_C",534817,0,2836226,0
"5399","P03217_E",534825,0,2836224,0
"5400","P03217_N",534829,0,2836252,0
"5401","P03219_C",534606,0,2836300,0
"5402","P03219_E",534613,0,2836296,0
"5403","P03219_N",534616,0,2836316,0
"5404","P03222_C",533862,0,2837813,0
"5405","P03222_E",533870,0,2837807,0
"5406","P03222_N",533866,0,2837820,0
"5407","P03223_C",533873,0,2837736,0
"5408","P03223_E",533890,0,2837727,0
"5409","P03223_N",533881,0,2837756,0
"5410","P03224_C",533699,0,2837884,0
